,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,done,533,REPRODUCTION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,a,Type of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/m/P30335,has category of manifestation,unstructured,533 describes the manifestation being cataloged (except for $5).  Values of $a are not predictably structured.,,,coded with ending periods removed - CP 2024-10-08
1,done,533,REPRODUCTION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,b,Place of reproduction (R),,,,,,,http://rdaregistry.info/Elements/m/P30279,has place of manifestation,unstructured,,,,coded with surround brackets and ending colon or semicolon removed - CP 2024-10-08
2,done,533,REPRODUCTION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,c,Agency responsible for reproduction (R),,, , ,,,http://rdaregistry.info/Elements/m/P30297,has name of agent of manifestation,unstructured,,,,coded with surround brackets and ending comma removed - CP 2024-10-08
3,done,533,REPRODUCTION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,d,Date of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/m/P30278,has date of manifestation,unstructured,,,,coded with surround brackets and ending period removed - CP 2024-10-08
4,done,533,REPRODUCTION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,e,Physical description of reproduction (NR),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,"$e may contain physical description data spanning multiple RDA manifestation elements; there is no unspecific ""statement"" element I could find. --lna 11/20/2023", ,,coded - CP 2024-10-23
5,done,533,REPRODUCTION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,f,Series statement of reproduction (R),,,,,,,http://rdaregistry.info/Elements/m/P30106,has series statement,unstructured,,"strip enclosing parentheses, leave remaining punctuation alone",,coded - CP 2024-10-23
6,done,533,REPRODUCTION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,m,Dates and/or sequential designation of issues reproduced (R),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,Add prefix to contents of field-> Dates and/or sequential designation of issues reproduced,,coded - CP 2024-10-23
7,done,533,REPRODUCTION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,n,Note about reproduction (R),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,, ,,
8,done,533,REPRODUCTION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,7,"Fixed-length data elements of reproduction (NR)/
Type of date/Publication status",*,,,,,,,,various,This is data about the reproduction (this manifestation) that parallels values in 008 field.  We should use the 008 mappings for each data element: -- la 2024-6-13,"/0 - Type of date/Publication status
  Use 008 06 mappings
  Note:  code r (original and reproduction dates) should not be used here! 

 /1-4 - Date 1
  Use 008 07-10 mappings

 /5-8 - Date 2
  Use 008 11-14 mappings

/9-11 - Place of publication, production, or execution
  Use 008 15-17 mappings

 /12 - Frequency
Format must be CONTINUING RESOURCES.  
  Use 008 18 mappings

/13 - Regularity
Format must be CONTINUING RESOURCES
  Use 008 19 mapping

/14 - Form of item
If Format is BOOKS, COMPUTER FILES, MUSIC, CONTINUING RESOURCES, or MIXED MATERIALS
  Use 008 23 mapping for the respective format

If Format is MAPS or VISUAL MATERIALS
  Use 008 29 mapping",,"https://www.oclc.org/bibformats/en/fixedfield/type.html

coded aside from dates - CP 2024-10-10"
9,done,533,REPRODUCTION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,See Decision on $6  https://github.com/uwlib-cams/MARC2RDA/wiki/Decisions-Index#iih-6 ,,value not mapped; used to link field to corresponding 880 Alternate Graphic Representation
