,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,done,46,SPECIAL CODED DATES (R),Type of entity,*, ,Undefined,*,,,,"b|c, d|e",,,,$a,q, ,,https://www.rdaregistry.info/Elements/m/object/#P30273,has related timespan of manifestation,IRI,"When $a=q, it is questionable date ranging from date 1 to date 2","[Manifestation] rdamo:P30273 [timespanIRI]
[timespanIRI] rdatd:P70016 [value of $b|$c - $d|$e, add ""B.C.E"" after $b and $d]
[timespanIRI] rdatd:P70045 ""Questionable date"" 
[timespanIRI]  rdatd:P70039  [value of $b|$c] which is present. Add ""B.C.E"" after $b.
[timespanIRI] rdatd:P70040  [value of $d|$e] which is present. Add ""B.C.E"" after $d.", ,
1,done,46,SPECIAL CODED DATES (R),Type of entity,*, ,Undefined,*,,,,"b|c, d|e",,,,$a,i, ,,https://www.rdaregistry.info/Elements/m/object/#P30273,has related timespan of manifestation,IRI,"When $a=i, date 1 and date 2 are inclusive dates applicable to a collection","[Manifestation] rdamo:P30273 [timespanIRI]
[timespanIRI] rdatd:P70016 [value of $b|$c - $d|$e, add ""B.C.E"" after $b and $d]
[timespanIRI] rdatd:P70045 ""Collection inclusive dates"" 
[timespanIRI]  rdatd:P70039  [value of $b|$c] which is present. Add ""B.C.E"" after $b.
[timespanIRI] rdatd:P70040  [value of $d|$e] which is present. Add ""B.C.E"" after $d.",,
2,done,46,SPECIAL CODED DATES (R),Type of entity,*, ,Undefined,*,,,,"b|c, d|e",,,,$a,k, ,,https://www.rdaregistry.info/Elements/m/object/#P30273,has related timespan of manifestation,IRI,"When $a=k, date 1 and date 2 are range of years of bulk of collection ","[Manifestation] rdamo:P30273 [timespanIRI]
[timespanIRI] rdatd:P70016 [value of $b|$c - $d|$e, add ""B.C.E"" after $b and $d]
[timespanIRI] rdatd:P70045 ""Range of years of bulk of collection"" 
[timespanIRI]  rdatd:P70039  [value of $b|$c] which is present. Add ""B.C.E"" after $b.
[timespanIRI] rdatd:P70040  [value of $d|$e] which is present. Add ""B.C.E"" after $d.", ,
3,done,46,SPECIAL CODED DATES (R),Type of entity,*, ,Undefined,*,,,,"b|c, d|e",,,,$a,m,,,https://www.rdaregistry.info/Elements/m/object/#P30273,has related timespan of manifestation,IRI,"When $a=m, date 1 and date 2 contain the range of years of publication of a multipart item. The code is also used for a single part unpublished item that has been executed over a period of time, such as a painting.","[Manifestation] rdamo:P30273 [timespanIRI]
[timespanIRI] rdatd:P70016 [value of $b|$c - $d|$e, add ""B.C.E"" after $b and $d]
[timespanIRI] rdatd:P70045 ""Range of years of publication"" 
[timespanIRI]  rdatd:P70039 [value of $b|$c] which is present. Add ""B.C.E"" after $b.
[timespanIRI] rdatd:P70040  [value of $d|$e] which is present. Add ""B.C.E"" after $d.",,
4,done,46,SPECIAL CODED DATES (R),Type of entity,#,No information provided,Undefined,*,,,,"j, 2",,,,,,,,https://www.rdaregistry.info/Elements/m/object/#P30278,has date of manifestation,IRI,"Date of last update, usually for Web pages/electronic media","[Manifestation] rdamo:P30278 [timespanIRI]
[timespanIRI] rdato:P70016 has appellation of timespan [nomen]
[nomen] rdand:P80068 has nomen string [value of $j]
[nomen] rdand:P80069 has scheme of nomen [Representations of Dates and Times (ISO 8601) or value of $2]",,
5,done,46,SPECIAL CODED DATES (R),Type of entity,1,Work,Undefined,*,,,,"j, 2",,,,,,,,https://www.rdaregistry.info/Elements/w/object/#P10219,has date of work,IRI,"Date of last update, usually for Web pages/electronic media","[work] rdawo:P10219 [timespanIRI]
[timespanIRI] rdato:P70016 has appellation of timespan [nomen]
[nomen] rdand:P80068 has nomen string [value of $j]
[nomen] rdand:P80069 has scheme of nomen [Representations of Dates and Times (ISO 8601) or value of $2]",,
6,done,46,SPECIAL CODED DATES (R),Type of entity,2,Expression,Undefined,*,,,,"j, 2",,,,,,,,https://www.rdaregistry.info/Elements/e/object/#P20214,has date of expression,IRI,"Date of last update, usually for Web pages/electronic media","[Expression] rdaeo:P20214 [timespanIRI]
[timespanIRI] rdato:P70016 has appellation of timespan [nomen]
[nomen] rdand:P80068 has nomen string [value of $j]
[nomen] rdand:P80069 has scheme of nomen [Representations of Dates and Times (ISO 8601) or value of $2]",,
7,done,46,SPECIAL CODED DATES (R),Type of entity,3,Manifestation,Undefined,*,,,,"j, 2",,,,,,,,https://www.rdaregistry.info/Elements/m/object/#P30278,has date of manifestation,IRI,"Date of last update, usually for Web pages/electronic media","[Manifestation] rdamo:P30278 [timespanIRI]
[timespanIRI] rdato:P70016 has appellation of timespan [nomen]
[nomen] rdand:P80068 has nomen string [value of $j]
[nomen] rdand:P80069 has scheme of nomen [Representations of Dates and Times (ISO 8601) or value of $2]",,
8,done,46,SPECIAL CODED DATES (R),Type of entity,*, ,Undefined,*,,,,"k,l",,,,,,,,https://www.rdaregistry.info/Elements/w/object/#P10317,has related timespan of work,IRI,,"[Work] rdawo:P10317 [timespanIRI]
[timespanIRI] rdatd:P70016 [value of $k - $l]
[timespanIRI] rdatd:P70045 ""Range on which a resource has been created: "" 
[timespanIRI]  rdatd:P70039  [value of $k]
[timespanIRI] rdatd:P70040  [value of $l]",,
9,done,46,SPECIAL CODED DATES (R),Type of entity,#,No information provided,Undefined,*,,,,"m,n",,,,,,,,https://www.rdaregistry.info/Elements/m/object/#P30273,has related timespan of manifestation,IRI,,"[Manifestation] rdamo:P30273 [timespanIRI]
[timespanIRI] rdatd:P70016 [value of $m - $n]
[timespanIRI] rdatd:P70045 ""Date span for the validity of a resource"" 
[timespanIRI]  rdatd:P70039  [value of $m]
[timespanIRI] rdatd:P70040  [value of $n]",, 
