,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,a,Authentication code (R),,,,,,,,,,,,,
1,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,dc,Dublin Core,,,,,,,,,,,,,
2,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,dhca,Dance Heritage Coalition Access Project,,,,,,,,,,,,,
3,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,gamma,Georgia Archives & Manuscripts Automated Access Project,,,,,,,,,,,,,
4,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,gils,Government Information Location Service,,,,,,,,,,,,,
5,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,isds/c,ISSN Canada,,,,,,,,,,,,,
6,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,lc,Library of Congress,,,,,,,,,,,,,
7,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,lcac,LC Annotated Children's Cataloging Program,,,,,,,,,,,,,
8,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,lccopycat,LC copy cataloging,,,,,,,,,,,,,
9,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,lccopycat-nm,LC copy cataloging-Near Match,,,,,,,,,,,,,
10,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,lcd,CONSER full authority application,,,,,,,,,,,,,
11,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,lcderive,LC derived cataloging,,,,,,,,,,,,,
12,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,lchlas,Handbook of Latin American Studies,,,,,,,,,,,,,
13,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,lcllh,LC Law Library Hispanic,,,,,,,,,,,,,
14,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,lcnccp,LC National Coordinated Cataloging Program,,,,,,,,,,,,,
15,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,lcnitrate,LC nitrate film,,,,,,,,,,,,,
16,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,lcnuc,National Union Catalog,,,,,,,,,,,,,
17,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,lcode,LC overseas data entry,,,,,,,,,,,,,
18,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,msc,CONSER minimal authority application,,,,,,,,,,,,,
19,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,nlc,National Library of Canada,,,,,,,,,,,,,
20,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,nlmcopyc,National Library of Medicine copy cataloging,,,,,,,,,,,,,
21,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,nsdp,National Serial Data Program,,,,,,,,,,,,,
22,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,ntccf,LC National Translations Center citation file,,,,,,,,,,,,,
23,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,pcc,Program for Cooperative Cataloging,,,,,,,,,,,,,
24,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,premarc,LC PreMARC Retrospective Conversion Project,,,,,,,,,,,,,
25,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,sanb,South African National Bibliography Project,,,,,,,,,,,,,
26,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,xisds/c,ISSN Canada does not consider item a serial,,,,,,,,,,,,,
27,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,xlc,LC does not consider item a serial,,,,,,,,,,,,,
28,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,xnlc,NLC does not consider item a serial,,,,,,,,,,,,,
29,not mapped,42,AUTHENTICATION CODE (NR),Undefined,#,Undefined,Undefined,#,Undefined,,,xnsdp,NSDP does not consider item a serial,,,,,,,,,,,,,
