,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
12,Phase II,883,METADATA PROVENANCE (R),Method of assignment,#,No information provided/not applicable,Undefined,#,Undefined,,,q,Assigning or generating agency (NR),,,,,,,,,,,,,
13,Phase II,883,METADATA PROVENANCE (R),Method of assignment,0,Fully machine-generated,Undefined,#,Undefined,,,q,Assigning or generating agency (NR),,,,,,,,,,,,,
14,Phase II,883,METADATA PROVENANCE (R),Method of assignment,1,Partially machine-generated,Undefined,#,Undefined,,,q,Assigning or generating agency (NR),,,,,,,,,,,,,
15,Phase II,883,METADATA PROVENANCE (R),Method of assignment,2,Not machine-generated,Undefined,#,Undefined,,,q,Assigning or generating agency (NR),,,,,,,,,,,,,
16,Phase II,883,METADATA PROVENANCE (R),Method of assignment,#,No information provided/not applicable,Undefined,#,Undefined,,,u,Uniform Resource Identifier (NR),,,,,,,,,,,,,
17,Phase II,883,METADATA PROVENANCE (R),Method of assignment,0,Fully machine-generated,Undefined,#,Undefined,,,u,Uniform Resource Identifier (NR),,,,,,,,,,,,,
18,Phase II,883,METADATA PROVENANCE (R),Method of assignment,1,Partially machine-generated,Undefined,#,Undefined,,,u,Uniform Resource Identifier (NR),,,,,,,,,,,,,
19,Phase II,883,METADATA PROVENANCE (R),Method of assignment,2,Not machine-generated,Undefined,#,Undefined,,,u,Uniform Resource Identifier (NR),,,,,,,,,,,,,
20,Phase II,883,METADATA PROVENANCE (R),Method of assignment,#,No information provided/not applicable,Undefined,#,Undefined,,,x,Validity end date (NR),,,,,,,,,,,,,
21,Phase II,883,METADATA PROVENANCE (R),Method of assignment,0,Fully machine-generated,Undefined,#,Undefined,,,x,Validity end date (NR),,,,,,,,,,,,,
22,Phase II,883,METADATA PROVENANCE (R),Method of assignment,1,Partially machine-generated,Undefined,#,Undefined,,,x,Validity end date (NR),,,,,,,,,,,,,
23,Phase II,883,METADATA PROVENANCE (R),Method of assignment,2,Not machine-generated,Undefined,#,Undefined,,,x,Validity end date (NR),,,,,,,,,,,,,
24,Phase II,883,METADATA PROVENANCE (R),Method of assignment,0,Fully machine-generated,Undefined,#,Undefined,,,0,Authority record control number or standard number (R),,,,,,,,,,,,,
25,Phase II,883,METADATA PROVENANCE (R),Method of assignment,0,Fully machine-generated,Undefined,#,Undefined,,,1,Real World Object URI (R),,,,,,,,,,,,,
26,Phase II,883,METADATA PROVENANCE (R),Method of assignment,0,Fully machine-generated,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
27,Phase II,883,METADATA PROVENANCE (R),Method of assignment,0,Fully machine-generated,Undefined,#,Undefined,,,w,Bibliographic record control number (R),,,,,,,,,,,,,
28,Phase II,883,METADATA PROVENANCE (R),Method of assignment,1,Partially machine-generated,Undefined,#,Undefined,,,0,Authority record control number or standard number (R),,,,,,,,,,,,,
29,Phase II,883,METADATA PROVENANCE (R),Method of assignment,1,Partially machine-generated,Undefined,#,Undefined,,,1,Real World Object URI (R),,,,,,,,,,,,,
30,Phase II,883,METADATA PROVENANCE (R),Method of assignment,1,Partially machine-generated,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
31,Phase II,883,METADATA PROVENANCE (R),Method of assignment,1,Partially machine-generated,Undefined,#,Undefined,,,w,Bibliographic record control number (R),,,,,,,,,,,,,
32,Phase II,883,METADATA PROVENANCE (R),Method of assignment,2,Not machine-generated,Undefined,#,Undefined,,,0,Authority record control number or standard number (R),,,,,,,,,,,,,
33,Phase II,883,METADATA PROVENANCE (R),Method of assignment,2,Not machine-generated,Undefined,#,Undefined,,,1,Real World Object URI (R),,,,,,,,,,,,,
34,Phase II,883,METADATA PROVENANCE (R),Method of assignment,2,Not machine-generated,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
35,Phase II,883,METADATA PROVENANCE (R),Method of assignment,2,Not machine-generated,Undefined,#,Undefined,,,w,Bibliographic record control number (R),,,,,,,,,,,,,
36,Phase II,883,METADATA PROVENANCE (R),Method of assignment,#,No information provided/not applicable,Undefined,#,Undefined,,,0,Authority record control number or standard number (R),,,,,,,,,,,,,
37,Phase II,883,METADATA PROVENANCE (R),Method of assignment,#,No information provided/not applicable,Undefined,#,Undefined,,,1,Real World Object URI (R),,,,,,,,,,,,,
38,Phase II,883,METADATA PROVENANCE (R),Method of assignment,#,No information provided/not applicable,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
39,Phase II,883,METADATA PROVENANCE (R),Method of assignment,#,No information provided/not applicable,Undefined,#,Undefined,,,w,Bibliographic record control number (R),,,,,,,,,,,,,
