,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,done,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,*,,Relationship,0,Resource,,,u,Uniform Resource Identifier (R),,,not($3),,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,IRI,,,,
1,done,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,*,,Relationship,0,Resource,,,u,Uniform Resource Identifier (R),,,$3,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""[$3 value] at: [$u value]""",,
2,done,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,*,,Relationship,2|#|8,Related resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""Related resource at: [value of $u]""",,DF: map all indicator values as per these Transformation Notes
3,done,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,*,,Relationship,1,Version of resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,cannot determine whether the electronic resource is a reproduction - CP 2024-02-12,"""Version of resource at: [value of $u]""",,
4,done,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,*,,Relationship,3,Component part(s) of resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"""Component part(s) of resource at: [value of $u]""",,
5,done,856,ELECTRONIC LOCATION AND ACCESS (R),Access method,*,,Relationship,4,Version of component part(s) of resource,,,u,Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"Version of component part(s) of resource at: [value of $u]""",,
