,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
18,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,4,HTTP,Relationship,0,Resource,,,e,Data provenance (R),,,,,,,,,,,,,Other data provenance fields subfields will be worked on in Phase II. EK 2025-03-16
19,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,4,HTTP,Relationship,1,Version of resource,,,e,Data provenance (R),,,,,,,,,,,,,Other data provenance fields subfields will be worked on in Phase II. EK 2025-03-16
20,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,4,HTTP,Relationship,2,Related resource,,,e,Data provenance (R),,,,,,,,,,,,,Other data provenance fields subfields will be worked on in Phase II. EK 2025-03-16
21,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,4,HTTP,Relationship,3,Component part(s) of resource,,,e,Data provenance (R),,,,,,,,,,,,,Other data provenance fields subfields will be worked on in Phase II. EK 2025-03-16
22,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,4,HTTP,Relationship,4,Version of component part(s) of resource,,,e,Data provenance (R),,,,,,,,,,,,,Other data provenance fields subfields will be worked on in Phase II. EK 2025-03-16
23,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,4,HTTP,Relationship,8,No display constant generated,,,e,Data provenance (R),,,,,,,,,,,,,Other data provenance fields subfields will be worked on in Phase II. EK 2025-03-16
24,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,#,No information provided,,,e,Data provenance (R),,,,,,,,,,,,,Other data provenance fields subfields will be worked on in Phase II. EK 2025-03-16
25,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,0,Resource,,,e,Data provenance (R),,,,,,,,,,,,,Other data provenance fields subfields will be worked on in Phase II. EK 2025-03-16
26,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,1,Version of resource,,,e,Data provenance (R),,,,,,,,,,,,,Other data provenance fields subfields will be worked on in Phase II. EK 2025-03-16
27,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,2,Related resource,,,e,Data provenance (R),,,,,,,,,,,,,Other data provenance fields subfields will be worked on in Phase II. EK 2025-03-16
28,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,3,Component part(s) of resource,,,e,Data provenance (R),,,,,,,,,,,,,Other data provenance fields subfields will be worked on in Phase II. EK 2025-03-16
29,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,4,Version of component part(s) of resource,,,e,Data provenance (R),,,,,,,,,,,,,Other data provenance fields subfields will be worked on in Phase II. EK 2025-03-16
30,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,8,No display constant generated,,,e,Data provenance (R),,,,,,,,,,,,,Other data provenance fields subfields will be worked on in Phase II. EK 2025-03-16
31,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,#,No information provided,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,unstructured,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Different mapping to 856. EK 2025-03-03
32,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,0,Resource,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,IRI,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Different mapping to 856. EK 2025-03-03
33,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30024,has equivalent manifestation ,IRI,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Mapped the same as 856  EK 2025-03-03
34,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,IRI,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Mapped the same as 856  EK 2025-03-03
35,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,3,Component part(s) of resource,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30033,has part manifestation,IRI,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Mapped the same as 856  EK 2025-03-03
36,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,4,Version of component part(s) of resource,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,IRI,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Mapped the same as 856  EK 2025-03-03
37,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,unstructured,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Different mapping to 856. EK 2025-03-03
38,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,1,FTP,Relationship,#,No information provided,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,unstructured,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Different mapping to 856. EK 2025-03-03
39,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,1,FTP,Relationship,0,Resource,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,IRI,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Different mapping to 856. EK 2025-03-03
40,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,1,FTP,Relationship,1,Version of resource,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30024,has equivalent manifestation ,IRI,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Mapped the same as 856  EK 2025-03-03
41,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,1,FTP,Relationship,2,Related resource,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,IRI,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Mapped the same as 856  EK 2025-03-03
42,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,1,FTP,Relationship,3,Component part(s) of resource,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30033,has part manifestation,IRI,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Mapped the same as 856  EK 2025-03-03
43,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,1,FTP,Relationship,4,Version of component part(s) of resource,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,IRI,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Mapped the same as 856  EK 2025-03-03
44,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,1,FTP,Relationship,8,No display constant generated,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,unstructured,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Different mapping to 856. EK 2025-03-03
45,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,4,HTTP,Relationship,#,No information provided,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,unstructured,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Different mapping to 856. EK 2025-03-03
46,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,4,HTTP,Relationship,0,Resource,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,IRI,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Different mapping to 856. EK 2025-03-03
47,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,4,HTTP,Relationship,1,Version of resource,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30024,has equivalent manifestation ,IRI,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Mapped the same as 856  EK 2025-03-03
48,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,4,HTTP,Relationship,2,Related resource,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,IRI,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Mapped the same as 856  EK 2025-03-03
49,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,4,HTTP,Relationship,3,Component part(s) of resource,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30033,has part manifestation,IRI,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Mapped the same as 856  EK 2025-03-03
50,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,4,HTTP,Relationship,4,Version of component part(s) of resource,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,IRI,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Mapped the same as 856  EK 2025-03-03
51,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,4,HTTP,Relationship,8,No display constant generated,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,unstructured,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Different mapping to 856. EK 2025-03-03
52,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,#,No information provided,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,unstructured,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Different mapping to 856. EK 2025-03-03
53,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,0,Resource,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,IRI,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Different mapping to 856. EK 2025-03-03
54,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,1,Version of resource,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30024,has equivalent manifestation ,IRI,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Mapped the same as 856  EK 2025-03-03
55,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,2,Related resource,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,IRI,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Mapped the same as 856  EK 2025-03-03
56,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,3,Component part(s) of resource,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30033,has part manifestation,IRI,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Mapped the same as 856  EK 2025-03-03
57,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,4,Version of component part(s) of resource,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,IRI,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Mapped the same as 856  EK 2025-03-03
58,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,7,Method specified in subfield $2,Relationship,8,No display constant generated,,,g,Persistent identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,unstructured,,,"These subfields have been treated the same as the Uniform resource Locator, yet there is a difference in that these are meant to be permanent. EK 2025-03-16",Different mapping to 856. EK 2025-03-03
59,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,#,No information provided,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,unstructured,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
60,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,0,Resource,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,IRI,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
61,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,1,Version of resource,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30024,has equivalent manifestation ,IRI,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
62,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,2,Related resource,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,IRI,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
63,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,3,Component part(s) of resource,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30033,has part manifestation,IRI,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
64,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,4,Version of component part(s) of resource,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,IRI,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
65,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,#,No information provided,Relationship,8,No display constant generated,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,unstructured,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
66,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,1,FTP,Relationship,#,No information provided,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,unstructured,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
67,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,1,FTP,Relationship,0,Resource,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,IRI,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
68,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,1,FTP,Relationship,1,Version of resource,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30024,has equivalent manifestation ,IRI,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
69,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,1,FTP,Relationship,2,Related resource,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,IRI,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
70,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,1,FTP,Relationship,3,Component part(s) of resource,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30033,has part manifestation,IRI,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
71,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,1,FTP,Relationship,4,Version of component part(s) of resource,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,IRI,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
72,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,1,FTP,Relationship,8,No display constant generated,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,unstructured,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
73,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,4,HTTP,Relationship,#,No information provided,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,unstructured,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
74,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,4,HTTP,Relationship,0,Resource,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30154,has uniform resource locator,IRI,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
75,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,4,HTTP,Relationship,1,Version of resource,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30024,has equivalent manifestation ,IRI,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
76,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,4,HTTP,Relationship,2,Related resource,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30048,has related manifestation of manifestation,IRI,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
77,phase II,857,ELECTRONIC ARCHIVE LOCATION AND ACCESS (R),Access method,4,HTTP,Relationship,3,Component part(s) of resource,,,h,Non-functioning Uniform Resource Identifier (R),,,,,,,http://rdaregistry.info/Elements/m/P30033,has part manifestation,IRI,,,This subfield has been mapped as a duplicate of subfield $g as the only difference between the active and non-functioning could be the subfielding. EK 2025-03-16,"If not subfield $x or $y exists add text ""Non-functioning URL"" beofre value.  EK 2025-03-16"
