,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
21,phase II,247,FORMER TITLE (R),Title added entry,0,No added entry,Note controller,1,Do not display note,,,g,Miscellaneous information (R),,,,,,,,,,,,,
22,phase II,247,FORMER TITLE (R),Title added entry,1,Added entry,Note controller,0,Display note,,,g,Miscellaneous information (R),,,,,,,,,,,,,
23,phase II,247,FORMER TITLE (R),Title added entry,1,Added entry,Note controller,1,Do not display note,,,g,Miscellaneous information (R),,,,,,,,,,,,,
24,phase II,247,FORMER TITLE (R),Title added entry,0,No added entry,Note controller,0,Display note,,,h,Medium (NR),,,,,,,,,,,,,
25,phase II,247,FORMER TITLE (R),Title added entry,0,No added entry,Note controller,1,Do not display note,,,h,Medium (NR),,,,,,,,,,,,,
26,phase II,247,FORMER TITLE (R),Title added entry,1,Added entry,Note controller,0,Display note,,,h,Medium (NR),,,,,,,,,,,,,
27,phase II,247,FORMER TITLE (R),Title added entry,1,Added entry,Note controller,1,Do not display note,,,h,Medium (NR),,,,,,,,,,,,,
28,phase II,247,FORMER TITLE (R),Title added entry,0,No added entry,Note controller,0,Display note,,,n,Number of part/section of a work (R),,,,,,,,,,,,,
29,phase II,247,FORMER TITLE (R),Title added entry,0,No added entry,Note controller,1,Do not display note,,,n,Number of part/section of a work (R),,,,,,,,,,,,,
30,phase II,247,FORMER TITLE (R),Title added entry,1,Added entry,Note controller,0,Display note,,,n,Number of part/section of a work (R),,,,,,,,,,,,,
31,phase II,247,FORMER TITLE (R),Title added entry,1,Added entry,Note controller,1,Do not display note,,,n,Number of part/section of a work (R),,,,,,,,,,,,,
32,phase II,247,FORMER TITLE (R),Title added entry,0,No added entry,Note controller,0,Display note,,,p,Name of part/section of a work (R),,,,,,,,,,,,,
33,phase II,247,FORMER TITLE (R),Title added entry,0,No added entry,Note controller,1,Do not display note,,,p,Name of part/section of a work (R),,,,,,,,,,,,,
34,phase II,247,FORMER TITLE (R),Title added entry,1,Added entry,Note controller,0,Display note,,,p,Name of part/section of a work (R),,,,,,,,,,,,,
35,phase II,247,FORMER TITLE (R),Title added entry,1,Added entry,Note controller,1,Do not display note,,,p,Name of part/section of a work (R),,,,,,,,,,,,,
36,phase II,247,FORMER TITLE (R),Title added entry,0,No added entry,Note controller,0,Display note,,,x,International Standard Serial Number (NR),,,,,,,,,,,,,
37,phase II,247,FORMER TITLE (R),Title added entry,0,No added entry,Note controller,1,Do not display note,,,x,International Standard Serial Number (NR),,,,,,,,,,,,,
38,phase II,247,FORMER TITLE (R),Title added entry,1,Added entry,Note controller,0,Display note,,,x,International Standard Serial Number (NR),,,,,,,,,,,,,
39,phase II,247,FORMER TITLE (R),Title added entry,1,Added entry,Note controller,1,Do not display note,,,x,International Standard Serial Number (NR),,,,,,,,,,,,,
40,phase II,247,FORMER TITLE (R),Title added entry,0,No added entry,Note controller,0,Display note,,,6,Linkage (NR),,,,,,,,,,,,,
41,phase II,247,FORMER TITLE (R),Title added entry,0,No added entry,Note controller,0,Display note,,,8,Field link and sequence number (R),,,,,,,,,,,,,
42,phase II,247,FORMER TITLE (R),Title added entry,0,No added entry,Note controller,1,Do not display note,,,6,Linkage (NR),,,,,,,,,,,,,
43,phase II,247,FORMER TITLE (R),Title added entry,0,No added entry,Note controller,1,Do not display note,,,8,Field link and sequence number (R),,,,,,,,,,,,,
44,phase II,247,FORMER TITLE (R),Title added entry,1,Added entry,Note controller,0,Display note,,,6,Linkage (NR),,,,,,,,,,,,,
45,phase II,247,FORMER TITLE (R),Title added entry,1,Added entry,Note controller,0,Display note,,,8,Field link and sequence number (R),,,,,,,,,,,,,
46,phase II,247,FORMER TITLE (R),Title added entry,1,Added entry,Note controller,1,Do not display note,,,6,Linkage (NR),,,,,,,,,,,,,
47,phase II,247,FORMER TITLE (R),Title added entry,1,Added entry,Note controller,1,Do not display note,,,8,Field link and sequence number (R),,,,,,,,,,,,,
