,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,done,33,DATE/TIME AND PLACE OF AN EVENT (R),Type of date in subfield $a,*, ,Type of event,*, ,,,6,Linkage (NR),,,,,,,,,,,https://github.com/uwlib-cams/MARC2RDA/wiki/Decisions-Index#iig-6,,
1,done,33,DATE/TIME AND PLACE OF AN EVENT (R),Type of date in subfield $a,*,,Type of event,0,Capture,,,a,Formatted date/time (R),,,,,,,http://rdaregistry.info/Elements/e/P20004,has date of capture,structured description,,,,"Record a date of capture by giving the year, month, day, and time, as applicable."
2,done,33,DATE/TIME AND PLACE OF AN EVENT (R),Type of date in subfield $a,*,,Type of event,1,Broadcast,,,a,Formatted date/time (R),,,,,,,http://rdaregistry.info/Elements/e/P20214,has date of expression,structured description,,,,
3,done,33,DATE/TIME AND PLACE OF AN EVENT (R),Type of date in subfield $a,*,,Type of event,0,Capture,,,"b,c","Geographic classification area code (R),Geographic classification subarea code (R)",,,,,,,http://rdaregistry.info/Elements/e/P20218,has place of capture,IRI,,"[Expression] → has place of capture → [Place] 
[Place] → has identifier of place/rdap:P70020 → [Nomen] 
[Nomen] → has nomen string/rdand:P80068 → [""$b value"" + ""$c value""]
[Nomen] → has scheme of nomen/rdano:P80069 → [Library of Congress Classification--Class G]",,
4,done,33,DATE/TIME AND PLACE OF AN EVENT (R),Type of date in subfield $a,*,,Type of event,1,Broadcast,,,"b,c","Geographic classification area code (R),Geographic classification subarea code (R)",,,,,,,http://rdaregistry.info/Elements/e/P20306,has related place of expression,IRI, ,"[Expression] → has related place of expression → [Place] 
[Place] → has identifier of place → [Nomen]
[Nomen] → has nomen string → [""$b value"" + ""$c value""]
[Nomen] → has scheme of nomen → [Library of Congress Classification--Class G]
",,
5,done,33,DATE/TIME AND PLACE OF AN EVENT (R),Type of date in subfield $a,*,,Type of event,2,Finding,,,"b,c","Geographic classification area code (R),Geographic classification subarea code (R)",,,,,,,http://rdaregistry.info/Elements/w/P10316,has related place of work,IRI, ,"[Work] → has related place of work → [Place] 
[Place] → has identifier of place → [Nomen]
[Nomen] → has nomen string → [""$b value"" + ""$c value""]
[Nomen] → has scheme of nomen → [Library of Congress Classification--Class G]
",,
6,done,33,DATE/TIME AND PLACE OF AN EVENT (R),Type of date in subfield $a,*,,Type of event,0,Capture,,,p,Place of event (R),,,no ($2),,,,http://rdaregistry.info/Elements/e/P20218,has place of capture,unstructured description,,"[Expression] → has place of capture → ""$p value""",,$p and $0 are both repeatable. We should map both - CP 2025-08-27
7,done,33,DATE/TIME AND PLACE OF AN EVENT (R),Type of date in subfield $a,*,,Type of event,0,Capture,,,"p, 2",Place of event (R),,,,,,,http://rdaregistry.info/Elements/e/P20218,has place of capture,IRI,,"[Expression] → has place of capture → [Place] 
[Place] → has access point of place → [Nomen]
[Nomen] → has nomen string → [$p]
[Nomen] → has scheme of nomen → [$2]

If $2 is an approved source for place, use has authorized access point of place -- CP 2025-08-27

",,$p and $0 are both repeatable. We should map both - CP 2025-08-27
8,done,33,DATE/TIME AND PLACE OF AN EVENT (R),Type of date in subfield $a,*,,Type of event,1,Broadcast,,,p,Place of event (R),,,no ($2),,,,http://rdaregistry.info/Elements/e/P20306,has related place of expression,unstructured description, ,"[Expression] → has related place of expression → ""$p value""",,$p and $0 are both repeatable. We should map both - CP 2025-08-27
9,done,33,DATE/TIME AND PLACE OF AN EVENT (R),Type of date in subfield $a,*,,Type of event,1,Broadcast,,,"p, 2",Place of event (R),,,,,,,http://rdaregistry.info/Elements/e/P20306,has related place of expression,IRI, ,"[Expression] → has related place of expression → [Place] 
[Place] → has access point of place → [Nomen]
[Nomen] → has nomen string → [$p]
[Nomen] → has scheme of nomen → [$2]

If $2 is an approved source for place, use has authorized access point of place -- CP 2025-08-27
",,$p and $0 are both repeatable. We should map both - CP 2025-08-27
10,done,33,DATE/TIME AND PLACE OF AN EVENT (R),Type of date in subfield $a,*,,Type of event,2,Finding,,,p,Place of event (R),,,no ($2),,,,http://rdaregistry.info/Elements/w/P10316,has related place of work,unstructured description, ,"[Work] → has related place of work → ""$p value""",,$p and $0 are both repeatable. We should map both - CP 2025-08-27
11,done,33,DATE/TIME AND PLACE OF AN EVENT (R),Type of date in subfield $a,*,,Type of event,2,Finding,,,"p, 2",Place of event (R),,,,,,,http://rdaregistry.info/Elements/w/P10316,has related place of work,IRI, ,"[Work] → has related place of work → [Place] 
[Place] → has  access point of place → [Nomen]
[Nomen] → has nomen string → [$p]
[Nomen] → has scheme of nomen → [$2]

If $2 is an approved source for place, use has authorized access point of place -- CP 2025-08-27
",,$p and $0 are both repeatable. We should map both - CP 2025-08-27
12,done,33,DATE/TIME AND PLACE OF AN EVENT (R),Type of date in subfield $a,*,,Type of event,0,Capture,,,0,Authority record control number or standard number (R),,, ,,,,http://rdaregistry.info/Elements/e/P20218,has place of capture,IRI,,"If 0 can be identified as a place (based on rdf:type)
convert $0 to uri",,
13,done,33,DATE/TIME AND PLACE OF AN EVENT (R),Type of date in subfield $a,*, ,Type of event,1,Broadcast,,,0,Authority record control number or standard number (R),,,,,,,http://rdaregistry.info/Elements/e/P20306,has related place of expression,IRI,,"If 0 can be identified as a place (based on rdf:type)
convert $0 to uri",,
14,done,33,DATE/TIME AND PLACE OF AN EVENT (R),Type of date in subfield $a,*, ,Type of event,2,Finding,,,0,Authority record control number or standard number (R),,,,,,,http://rdaregistry.info/Elements/w/P10316,has related place of work,IRI,,"If 0 can be identified as a place (based on rdf:type)
convert $0 to uri",,
