,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
10,delete,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,5,Record,Undefined,#,Undefined,,,b,Handling instructions (R),,,,,,,,,,,,,There is no element in RDA for restrictions to a work just a manifestation or item and a record is a work
11,delete,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,8,Other element,Undefined,#,Undefined,,,b,Handling instructions (R),,,,,,,http://rdaregistry.info/Elements/i/P40047,has restriction on access to item,unstructured,,,,
12,delete,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,0,Document,Undefined,#,Undefined,,,c,External dissemination information (R),,,,,,,http://rdaregistry.info/Elements/m/P30145,has restriction on access to manifestation,structured | unstructured,,,,if taken from a VES then structured; if free text then unstructured
13,delete,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,1,Title,Undefined,#,Undefined,,,c,External dissemination information (R),,,,,,,http://rdaregistry.info/Elements/m/P30145,has restriction on access to manifestation,structured | unstructured,,,,if taken from a VES then structured; if free text then unstructured
14,delete,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,2,Abstract,Undefined,#,Undefined,,,c,External dissemination information (R),,,,,,,http://rdaregistry.info/Elements/m/P30145,has restriction on access to manifestation,structured | unstructured,,,,if taken from a VES then structured; if free text then unstructured
15,delete,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,3,Contents note,Undefined,#,Undefined,,,c,External dissemination information (R),,,,,,,http://rdaregistry.info/Elements/m/P30145,has restriction on access to manifestation,structured | unstructured,,,,if taken from a VES then structured; if free text then unstructured
16,delete,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,5,Record,Undefined,#,Undefined,,,c,External dissemination information (R),,,,,,,,,,,,,There is no element in RDA for restrictions to a work just a manifestation or item and a record is a work
17,delete,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,8,Other element,Undefined,#,Undefined,,,c,External dissemination information (R),,,,,,,,,,,,,As this is so vague it is hard to determine what external inftation is restricted
18,delete,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,0,Document,Undefined,#,Undefined,,,d,Downgrading or declassification event (NR),,,,,,,http://rdaregistry.info/Elements/m/P30145,has restriction on access to manifestation,unstructured,,,,It is always possible these could be structured but there isn't enough information in MARC to know
19,delete,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,1,Title,Undefined,#,Undefined,,,d,Downgrading or declassification event (NR),,,,,,,http://rdaregistry.info/Elements/m/P30145,has restriction on access to manifestation,unstructured,,,,
20,delete,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,2,Abstract,Undefined,#,Undefined,,,d,Downgrading or declassification event (NR),,,,,,,http://rdaregistry.info/Elements/m/P30145,has restriction on access to manifestation,unstructured,,,,
21,delete,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,3,Contents note,Undefined,#,Undefined,,,d,Downgrading or declassification event (NR),,,,,,,http://rdaregistry.info/Elements/m/P30145,has restriction on access to manifestation,unstructured,,,,
22,delete,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,5,Record,Undefined,#,Undefined,,,d,Downgrading or declassification event (NR),,,,,,,,,,,,,There is no element in RDA for restrictions to a work just a manifestation or item and a record is a work
23,delete,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,8,Other element,Undefined,#,Undefined,,,d,Downgrading or declassification event (NR),,,,,,,,,,,,,Just too vague to know what other elements may be involved
24,delete,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,0,Document,Undefined,#,Undefined,,,e,Classification system (NR),,,,,,,http://rdaregistry.info/Elements/w/P10406,has source consulted,structured | unstructured,,,,if taken from a VES then structured; if free text then unstructured
25,delete,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,1,Title,Undefined,#,Undefined,,,e,Classification system (NR),,,,,,,http://rdaregistry.info/Elements/m/P30145,has restriction on access to manifestation,structured | unstructured,,,,if taken from a VES then structured; if free text then unstructured
26,delete,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,2,Abstract,Undefined,#,Undefined,,,e,Classification system (NR),,,,,,,http://rdaregistry.info/Elements/m/P30145,has restriction on access to manifestation,structured | unstructured,,,,if taken from a VES then structured; if free text then unstructured
27,delete,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,3,Contents note,Undefined,#,Undefined,,,e,Classification system (NR),,,,,,,http://rdaregistry.info/Elements/m/P30145,has restriction on access to manifestation,structured | unstructured,,,,if taken from a VES then structured; if free text then unstructured
28,delete,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,5,Record,Undefined,#,Undefined,,,e,Classification system (NR),,,,,,,,,,,,,There is no element in RDA for restrictions to a work just a manifestation or item and a record is a work
29,delete,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,8,Other element,Undefined,#,Undefined,,,e,Classification system (NR),,,,,,,http://rdaregistry.info/Elements/m/P30145,has restriction on access to manifestation,structured | unstructured,,,,if taken from a VES then structured; if free text then unstructured
30,not mapped,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,4,Author,Undefined,#,Undefined,,,a,Security classification (NR),,,,,,,,,,,,,There is no element in RDA for restrictions related to an agent
31,not mapped,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,4,Author,Undefined,#,Undefined,,,b,Handling instructions (R),,,,,,,,,,,,,There is no element in RDA for restrictions related to handling of an agent
32,not mapped,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,4,Author,Undefined,#,Undefined,,,c,External dissemination information (R),,,,,,,,,,,,,There is no element in RDA for restrictions related to access to an agent
33,not mapped,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,4,Author,Undefined,#,Undefined,,,d,Downgrading or declassification event (NR),,,,,,,,,,,,,There is no element in RDA for restrictions related to an agent
34,not mapped,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,4,Author,Undefined,#,Undefined,,,e,Classification system (NR),,,,,,,,,,,,,There is no element in RDA for restrictions related to an agent
35,not mapped,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,4,Author,Undefined,#,Undefined,,,f,Country of origin code (NR),,,,,,,,,,,,,There is no element in RDA for restrictions related to an agent any other information would be in an authority record
36,not mapped,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,4,Author,Undefined,#,Undefined,,,g,Downgrading date (NR),,,,,,,,,,,,,There is no element in RDA for restrictions related to an agent
37,not mapped,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,4,Author,Undefined,#,Undefined,,,h,Declassification date (NR),,,,,,,,,,,,,There is no element in RDA for restrictions related to an agent
38,not mapped,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,4,Author,Undefined,#,Undefined,,,j,Authorization (R),,,,,,,,,,,,,There is no element in RDA for restrictions related to an agent
39,not mapped,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,0,Document,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,http://rdaregistry.info/Elements/e/P20065,has script,Identifier,,,,
40,not mapped,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,0,Document,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
41,not mapped,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,1,Title,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,http://rdaregistry.info/Elements/e/P20065,has script,Identifier,,,,
42,not mapped,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,1,Title,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
43,not mapped,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,2,Abstract,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,http://rdaregistry.info/Elements/e/P20065,has script,Identifier,,,,
44,not mapped,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,2,Abstract,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
45,not mapped,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,3,Contents note,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,http://rdaregistry.info/Elements/e/P20065,has script,Identifier,,,,
46,not mapped,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,3,Contents note,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
47,not mapped,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,4,Author,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,http://rdaregistry.info/Elements/e/P20065,has script,Identifier,,,,
48,not mapped,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,4,Author,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
49,not mapped,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,5,Record,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,http://rdaregistry.info/Elements/e/P20065,has script,Identifier,,,,
50,not mapped,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,5,Record,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
51,not mapped,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,8,Other element,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,http://rdaregistry.info/Elements/e/P20065,has script,Identifier,,,,
52,not mapped,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,8,Other element,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
53,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,0,Document,Undefined,#,Undefined,,,"a, b, c, d, e,f",,,,,,,,http://rdaregistry.info/Elements/m/P30145,has restriction on access to manifestation,structured,,,,
54,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,0,Document,Undefined,#,Undefined,,,"a, b, c, d, e,f",,,,,,,,http://rdaregistry.info/Elements/i/P40047,has restriction on access to item,structured,,,,
55,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,1,Title,Undefined,#,Undefined,,,"a, b, c, d, e,f",,,,,,,,http://rdaregistry.info/Elements/m/P30145,has restriction on access to manifestation,structured,,,,
56,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,2,Abstract,Undefined,#,Undefined,,,"a, b, c, d, e,f",,,,,,,,http://rdaregistry.info/Elements/m/P30145,has restriction on access to manifestation,structured,,,,
57,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,2,Abstract,Undefined,#,Undefined,,,"a, b, c, d, e,f",,,,,,,,http://rdaregistry.info/Elements/e/P20071,has note on expression,unstructured,,,,
58,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,3,Contents note,Undefined,#,Undefined,,,"a, b, c, d, e,f",,,,,,,,http://rdaregistry.info/Elements/m/P30145,has restriction on access to manifestation,structured,,,,
59,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,3,Contents note,Undefined,#,Undefined,,,"a, b, c, d, e,f",,,,,,,,http://rdaregistry.info/Elements/w/P10330,has note on work,unstructured,,,,
60,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,5,Record,Undefined,#,Undefined,,,"a, b, c, d, e,f",,,,,,,,http://rdaregistry.info/Elements/m/P30145,has restriction on access to manifestation,structured,,,,There is no element in RDA for restrictions to a work just a manifestation or item and a record is a work
61,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,8,Other element,Undefined,#,Undefined,,,"a, b, c, d, e,f",,,,,,,,http://rdaregistry.info/Elements/m/P30145,has restriction on access to manifestation,structured,,,,
62,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,0,Document,Undefined,#,Undefined,,,f,Country of origin code (NR),,,,,,,http://rdaregistry.info/Elements/i/P40077,has related place of item,identifier,,,,
63,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,1,Title,Undefined,#,Undefined,,,f,Country of origin code (NR),,,,,,,http://rdaregistry.info/Elements/m/P30272,has related place of manifestation,identifier,,,,
64,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,2,Abstract,Undefined,#,Undefined,,,f,Country of origin code (NR),,,,,,,http://rdaregistry.info/Elements/e/P20306,has related place of expression,identifier,,,,
65,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,3,Contents note,Undefined,#,Undefined,,,f,Country of origin code (NR),,,,,,,http://rdaregistry.info/Elements/w/P10316,has related place of work,identifier,,,,
66,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,5,Record,Undefined,#,Undefined,,,f,Country of origin code (NR),,,,,,,http://rdaregistry.info/Elements/m/P30272,has related place of manifestation,identifier,,,,
67,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,8,Other element,Undefined,#,Undefined,,,f,Country of origin code (NR),,,,,,,http://rdaregistry.info/Elements/m/P30272,has related place of manifestation,identifier,,,,
68,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,0,Document,Undefined,#,Undefined,,,g,Downgrading date (NR),,,,,,,http://rdaregistry.info/Elements/m/P30273,has related timespan of manifestation,structured | unstructured,,,,Depends on how date is recorded and no guidance in the MARC field
69,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,1,Title,Undefined,#,Undefined,,,g,Downgrading date (NR),,,,,,,http://rdaregistry.info/Elements/m/P30273,has related timespan of manifestation,structured | unstructured,,,,Depends on how date is recorded and no guidance in the MARC field
70,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,2,Abstract,Undefined,#,Undefined,,,g,Downgrading date (NR),,,,,,,http://rdaregistry.info/Elements/e/P20307,has related timespan of expression,structured | unstructured,,,,Depends on how date is recorded and no guidance in the MARC field
71,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,3,Contents note,Undefined,#,Undefined,,,g,Downgrading date (NR),,,,,,,http://rdaregistry.info/Elements/w/P10317,has related timespan of work,structured | unstructured,,,,Depends on how date is recorded and no guidance in the MARC field
72,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,5,Record,Undefined,#,Undefined,,,g,Downgrading date (NR),,,,,,,http://rdaregistry.info/Elements/m/P30273,has related timespan of manifestation,structured | unstructured,,,,Depends on how date is recorded and no guidance in the MARC field
73,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,8,Other element,Undefined,#,Undefined,,,g,Downgrading date (NR),,,,,,,http://rdaregistry.info/Elements/m/P30273,has related timespan of manifestation,structured | unstructured,,,,Depends on how date is recorded and no guidance in the MARC field
74,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,0,Document,Undefined,#,Undefined,,,h,Declassification date (NR),,,,,,,http://rdaregistry.info/Elements/m/P30273,has related timespan of manifestation,structured | unstructured,,,,Depends on how date is recorded and no guidance in the MARC field
75,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,1,Title,Undefined,#,Undefined,,,h,Declassification date (NR),,,,,,,http://rdaregistry.info/Elements/m/P30273,has related timespan of manifestation,structured | unstructured,,,,Depends on how date is recorded and no guidance in the MARC field
76,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,2,Abstract,Undefined,#,Undefined,,,h,Declassification date (NR),,,,,,,http://rdaregistry.info/Elements/e/P20307,has related timespan of expression,structured | unstructured,,,,Depends on how date is recorded and no guidance in the MARC field
77,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,3,Contents note,Undefined,#,Undefined,,,h,Declassification date (NR),,,,,,,http://rdaregistry.info/Elements/w/P10317,has related timespan of work,structured | unstructured,,,,Depends on how date is recorded and no guidance in the MARC field
78,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,5,Record,Undefined,#,Undefined,,,h,Declassification date (NR),,,,,,,http://rdaregistry.info/Elements/m/P30273,has related timespan of manifestation,structured | unstructured,,,,Depends on how date is recorded and no guidance in the MARC field
79,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,8,Other element,Undefined,#,Undefined,,,h,Declassification date (NR),,,,,,,http://rdaregistry.info/Elements/m/P30273,has related timespan of manifestation,structured | unstructured,,,,Depends on how date is recorded and no guidance in the MARC field
80,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,0,Document,Undefined,#,Undefined,,,j,Authorization (R),,,,,,,http://rdaregistry.info/Elements/i/P40075,has related corporate body of item,IRI,,,,
81,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,1,Title,Undefined,#,Undefined,,,j,Authorization (R),,,,,,,http://rdaregistry.info/Elements/m/P30270,has related corporate body of manifestation,IRI,,,,
82,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,2,Abstract,Undefined,#,Undefined,,,j,Authorization (R),,,,,,,http://rdaregistry.info/Elements/e/P20304,has related corporate body of expression,IRI,,,,
83,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,3,Contents note,Undefined,#,Undefined,,,j,Authorization (R),,,,,,,http://rdaregistry.info/Elements/w/P10314,has related corporate body of work,IRI,,,,
84,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,5,Record,Undefined,#,Undefined,,,j,Authorization (R),,,,,,,http://rdaregistry.info/Elements/m/P30270,has related corporate body of manifestation,IRI,,,,
85,phase II,355,SECURITY CLASSIFICATION CONTROL (R),Controlled element,8,Other element,Undefined,#,Undefined,,,j,Authorization (R),,,,,,,http://rdaregistry.info/Elements/m/P30270,has related corporate body of manifestation,IRI,,,,
