,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,done,504,"BIBLIOGRAPHY, ETC. NOTE (R)",Undefined,*,,Undefined,*,,,,"a, b",,,,,,,,http://rdaregistry.info/Elements/m/P30455,has supplementary content,unstructured description,,"[Manifestation]-->rdamd:P30455-->[value of $a]+"" Number of reference: ""+[value of $b]+"".""-- ZP 7/28/2022",,
1,done,504,"BIBLIOGRAPHY, ETC. NOTE (R)",Undefined,#,Undefined,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,https://github.com/uwlib-cams/MARC2RDA/wiki/Decisions-Index#iih-6,,
